ips_case_number,customer,suggested_customer,reason,ips_customer_name,ips_oem,ips_created_date,ips_title
723635,INVENTEC CORPORATION,HP,title_brand_mismatch,NA,INVENTEC CORPORATION,2022-07-26 01:03:00,[HP][Inventec][Boggle][RPL-S][GfP2-AX211][Win11 Pro ] Wlan UNII-4 & DRTU
723635,INVENTEC CORPORATION,HP,title_brand_mismatch,NA,INVENTEC CORPORATION,2022-07-26 01:03:00,[HP][Inventec][Boggle][RPL-S][GfP2-AX211][Win11 Pro ] Wlan UNII-4 & DRTU
723568,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-25 22:51:00,[Lenovo-Ideapad][Compal][V350][ADL][Win11SV2] Can't search 6G AP after modifi area to US by ANT tool
723568,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-25 22:51:00,[Lenovo-Ideapad][Compal][V350][ADL][Win11SV2] Can't search 6G AP after modifi area to US by ANT tool
723568,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-25 22:51:00,[Lenovo-Ideapad][Compal][V350][ADL][Win11SV2] Can't search 6G AP after modifi area to US by ANT tool
723508,"COMPAL ELECTRONICS, INC.",ASUS,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-25 20:39:00,[ASUS][Compal][A3402WBA_A3202WBA]BSOD(0x9f) w/o backlight during run S4 stress.
723508,"COMPAL ELECTRONICS, INC.",ASUS,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-25 20:39:00,[ASUS][Compal][A3402WBA_A3202WBA]BSOD(0x9f) w/o backlight during run S4 stress.
723508,"COMPAL ELECTRONICS, INC.",ASUS,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-25 20:39:00,[ASUS][Compal][A3402WBA_A3202WBA]BSOD(0x9f) w/o backlight during run S4 stress.
723176,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-24 23:27:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT mouse does not work and keep switching between connected and paired when reconnecting it to PC.
723176,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-24 23:27:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT mouse does not work and keep switching between connected and paired when reconnecting it to PC.
723176,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-24 23:27:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT mouse does not work and keep switching between connected and paired when reconnecting it to PC.
722053,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-20 00:15:00,[Dell_Compal_TGL] [ItaliaTGL]Killer AX1650 WLAN card shows yellow bang after installing WLAN driver
722053,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-20 00:15:00,[Dell_Compal_TGL] [ItaliaTGL]Killer AX1650 WLAN card shows yellow bang after installing WLAN driver
722053,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-20 00:15:00,[Dell_Compal_TGL] [ItaliaTGL]Killer AX1650 WLAN card shows yellow bang after installing WLAN driver
721693,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-19 01:30:00,[Dell/Compal][Portofino] Can't connect to hidden wifi 6e SSID
721693,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-19 01:30:00,[Dell/Compal][Portofino] Can't connect to hidden wifi 6e SSID
721693,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-19 01:30:00,[Dell/Compal][Portofino] Can't connect to hidden wifi 6e SSID
721058,INVENTEC CORPORATION,HP,title_brand_mismatch,NA,INVENTEC CORPORATION,2022-07-15 01:09:00,[HP][IEC] - SIO2101986[Warg][ADL][GFP2-AX211][Win11 22621.232]Bluetooth device appear YB in Device Manager and cannot be turned on from Network settings after running BT PLDR test.
721058,INVENTEC CORPORATION,HP,title_brand_mismatch,NA,INVENTEC CORPORATION,2022-07-15 01:09:00,[HP][IEC] - SIO2101986[Warg][ADL][GFP2-AX211][Win11 22621.232]Bluetooth device appear YB in Device Manager and cannot be turned on from Network settings after running BT PLDR test.
721058,INVENTEC CORPORATION,HP,title_brand_mismatch,NA,INVENTEC CORPORATION,2022-07-15 01:09:00,[HP][IEC] - SIO2101986[Warg][ADL][GFP2-AX211][Win11 22621.232]Bluetooth device appear YB in Device Manager and cannot be turned on from Network settings after running BT PLDR test.
720532,"COMPAL ELECTRONICS, INC.",DELL|HP,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-13 19:08:00,[Dell-Latitude 7230 Rugged Extreme Tablet][Compal][Sawtooth][Alder Lake][AX211]Conducted throughput
720532,"COMPAL ELECTRONICS, INC.",DELL|HP,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-13 19:08:00,[Dell-Latitude 7230 Rugged Extreme Tablet][Compal][Sawtooth][Alder Lake][AX211]Conducted throughput
720532,"COMPAL ELECTRONICS, INC.",DELL|HP,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-13 19:08:00,[Dell-Latitude 7230 Rugged Extreme Tablet][Compal][Sawtooth][Alder Lake][AX211]Conducted throughput
720245,"FOXCONN TECHNOLOGY CO., LTD.",ACER|DELL,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-07-12 20:27:00,[Dell-FXN][D13 Tracer RPL]TR_RPL_ Killer 1650i Wifi Driver are displayed as '?Network Controller' under Others device in Device Manager after the driver are uninstalled in Programs and Features.
720245,"FOXCONN TECHNOLOGY CO., LTD.",ACER|DELL,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-07-12 20:27:00,[Dell-FXN][D13 Tracer RPL]TR_RPL_ Killer 1650i Wifi Driver are displayed as '?Network Controller' under Others device in Device Manager after the driver are uninstalled in Programs and Features.
720245,"FOXCONN TECHNOLOGY CO., LTD.",ACER|DELL,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-07-12 20:27:00,[Dell-FXN][D13 Tracer RPL]TR_RPL_ Killer 1650i Wifi Driver are displayed as '?Network Controller' under Others device in Device Manager after the driver are uninstalled in Programs and Features.
720220,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-12 19:26:00,[Dell_Compal_Teton] CITU  show error message
720220,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-12 19:26:00,[Dell_Compal_Teton] CITU  show error message
720220,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-12 19:26:00,[Dell_Compal_Teton] CITU  show error message
719557,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-09 07:39:00,[Honor][Huaqin][Fermi-F][i5-1235U ][AX201][H45][100%] Bluetooth conducted power is low
719557,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-09 07:39:00,[Honor][Huaqin][Fermi-F][i5-1235U ][AX201][H45][100%] Bluetooth conducted power is low
719557,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-09 07:39:00,[Honor][Huaqin][Fermi-F][i5-1235U ][AX201][H45][100%] Bluetooth conducted power is low
719444,"HUAQIN TECHNOLOGY CO., LTD",LENOVO|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-08 03:23:00,"[Lenovo][NB6287A][Intel ADL][SV2][AX201/AX211]When the computer is transferring files using Bluetooth interconnection, the machine enters sleep mode and the transmission is interrupted.(FR: 3 out of 3 units, 6 out of 6 times)"
719444,"HUAQIN TECHNOLOGY CO., LTD",LENOVO|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-08 03:23:00,"[Lenovo][NB6287A][Intel ADL][SV2][AX201/AX211]When the computer is transferring files using Bluetooth interconnection, the machine enters sleep mode and the transmission is interrupted.(FR: 3 out of 3 units, 6 out of 6 times)"
719444,"HUAQIN TECHNOLOGY CO., LTD",LENOVO|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-08 03:23:00,"[Lenovo][NB6287A][Intel ADL][SV2][AX201/AX211]When the computer is transferring files using Bluetooth interconnection, the machine enters sleep mode and the transmission is interrupted.(FR: 3 out of 3 units, 6 out of 6 times)"
719437,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-08 03:07:00,[Dell][Montreux]Latitude 7420 2-in-1 7320 5421 Wireless network drops AX201
719437,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-08 03:07:00,[Dell][Montreux]Latitude 7420 2-in-1 7320 5421 Wireless network drops AX201
719437,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-08 03:07:00,[Dell][Montreux]Latitude 7420 2-in-1 7320 5421 Wireless network drops AX201
719406,QUANTA COMPUTER INC.,HONOR,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-07-08 01:55:00,"[Honor][Quanta][H9R][GalileoF][AX201][21H2][BT] [#28494] When searching for a mobile phone with multi-screen collaboration, there is no response when you click to turn off Bluetooth in the operation center of the taskbar. After you click to view WiFi and"
719406,QUANTA COMPUTER INC.,HONOR,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-07-08 01:55:00,"[Honor][Quanta][H9R][GalileoF][AX201][21H2][BT] [#28494] When searching for a mobile phone with multi-screen collaboration, there is no response when you click to turn off Bluetooth in the operation center of the taskbar. After you click to view WiFi and"
719406,QUANTA COMPUTER INC.,HONOR,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-07-08 01:55:00,"[Honor][Quanta][H9R][GalileoF][AX201][21H2][BT] [#28494] When searching for a mobile phone with multi-screen collaboration, there is no response when you click to turn off Bluetooth in the operation center of the taskbar. After you click to view WiFi and"
719318,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-07 23:19:00,[HONORI][HUAQIN][Fermi/Born][Intel ADL][Intel AX 201][BT][Win11] BT device show abnormal in setting UI after do turn off/turn on in BT device
719318,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-07 23:19:00,[HONORI][HUAQIN][Fermi/Born][Intel ADL][Intel AX 201][BT][Win11] BT device show abnormal in setting UI after do turn off/turn on in BT device
719318,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-07 23:19:00,[HONORI][HUAQIN][Fermi/Born][Intel ADL][Intel AX 201][BT][Win11] BT device show abnormal in setting UI after do turn off/turn on in BT device
719309,"FOXCONN TECHNOLOGY CO., LTD.",HP,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-07-07 23:02:00,[HP][Foxconn][RPL][GFP2-AX211][Win11 22H2 Build 22621]BSOD_0x7E_SYSTEM_THREAD_EXCEPTION_NOT_HANDLED occur during windows PT.
719309,"FOXCONN TECHNOLOGY CO., LTD.",HP,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-07-07 23:02:00,[HP][Foxconn][RPL][GFP2-AX211][Win11 22H2 Build 22621]BSOD_0x7E_SYSTEM_THREAD_EXCEPTION_NOT_HANDLED occur during windows PT.
719309,"FOXCONN TECHNOLOGY CO., LTD.",HP,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-07-07 23:02:00,[HP][Foxconn][RPL][GFP2-AX211][Win11 22H2 Build 22621]BSOD_0x7E_SYSTEM_THREAD_EXCEPTION_NOT_HANDLED occur during windows PT.
719279,"FOXCONN TECHNOLOGY CO., LTD.",HP,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-07-07 21:22:00,[HP][Foxconn][RPL][GFP2-AX211][Win11 22H2 Build 22621]BSOD_0x7E_REFERENCE_BY_POINTER occur during windows PT.
719279,"FOXCONN TECHNOLOGY CO., LTD.",HP,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-07-07 21:22:00,[HP][Foxconn][RPL][GFP2-AX211][Win11 22H2 Build 22621]BSOD_0x7E_REFERENCE_BY_POINTER occur during windows PT.
719279,"FOXCONN TECHNOLOGY CO., LTD.",HP,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-07-07 21:22:00,[HP][Foxconn][RPL][GFP2-AX211][Win11 22H2 Build 22621]BSOD_0x7E_REFERENCE_BY_POINTER occur during windows PT.
719213,"HUAQIN TECHNOLOGY CO., LTD",ASUS,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-07 18:53:00,"[HuaQin][Asus][B3402FBA][WIN11]9f blue screen occurred when run check BIOS tool via factory testing.(10/20by units, 10/20by cycle)"
719213,"HUAQIN TECHNOLOGY CO., LTD",ASUS,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-07 18:53:00,"[HuaQin][Asus][B3402FBA][WIN11]9f blue screen occurred when run check BIOS tool via factory testing.(10/20by units, 10/20by cycle)"
719213,"HUAQIN TECHNOLOGY CO., LTD",ASUS,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-07 18:53:00,"[HuaQin][Asus][B3402FBA][WIN11]9f blue screen occurred when run check BIOS tool via factory testing.(10/20by units, 10/20by cycle)"
719005,"HUAQIN TECHNOLOGY CO., LTD",ASUS,title_brand_mismatch,"Huaqin Technology Co., Ltd","Huaqin Technology Co., Ltd",2022-07-07 01:33:00,[HuaQin][Asus][B3402FBA][WIN11]9f blue scren occurred when run check BIOS tool via factory testing.
718493,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-05 19:47:00,[Dell/Compal] Arches14 AX211 CITU shmoo test can not work.
718493,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-05 19:47:00,[Dell/Compal] Arches14 AX211 CITU shmoo test can not work.
718493,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-05 19:47:00,[Dell/Compal] Arches14 AX211 CITU shmoo test can not work.
718112,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-04 07:37:00,[HONOR][HUAQIN][Fermi&Born][Intel ADL][Intel AX 201][WIFI][Win11]The DUT cannot connect to AP(Redmi AX6S) successfully
718112,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-04 07:37:00,[HONOR][HUAQIN][Fermi&Born][Intel ADL][Intel AX 201][WIFI][Win11]The DUT cannot connect to AP(Redmi AX6S) successfully
718112,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-04 07:37:00,[HONOR][HUAQIN][Fermi&Born][Intel ADL][Intel AX 201][WIFI][Win11]The DUT cannot connect to AP(Redmi AX6S) successfully
717587,INVENTEC CORPORATION,HP|NEC,title_brand_mismatch,NA,INVENTEC CORPORATION,2022-07-01 00:47:00,[HP][SIO2102124 /Win11/TGL/HrP2][Inventec]UUT Unable to wake on WLAN with MSC via Remote Desktop Connection APP(PC Name)
717587,INVENTEC CORPORATION,HP|NEC,title_brand_mismatch,NA,INVENTEC CORPORATION,2022-07-01 00:47:00,[HP][SIO2102124 /Win11/TGL/HrP2][Inventec]UUT Unable to wake on WLAN with MSC via Remote Desktop Connection APP(PC Name)
717587,INVENTEC CORPORATION,HP|NEC,title_brand_mismatch,NA,INVENTEC CORPORATION,2022-07-01 00:47:00,[HP][SIO2102124 /Win11/TGL/HrP2][Inventec]UUT Unable to wake on WLAN with MSC via Remote Desktop Connection APP(PC Name)
717474,QUANTA COMPUTER INC.,HP,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-30 18:58:00,[HP][Quanta]-SIO2103796[DM G10][RPL][GFP2-AX211][Win11 22H2 Build 22616 ]-BSOD 0X9F point intel Bluetooth
717474,QUANTA COMPUTER INC.,HP,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-30 18:58:00,[HP][Quanta]-SIO2103796[DM G10][RPL][GFP2-AX211][Win11 22H2 Build 22616 ]-BSOD 0X9F point intel Bluetooth
717474,QUANTA COMPUTER INC.,HP,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-30 18:58:00,[HP][Quanta]-SIO2103796[DM G10][RPL][GFP2-AX211][Win11 22H2 Build 22616 ]-BSOD 0X9F point intel Bluetooth
717315,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-06-30 02:10:00,[Dell][Rialto CML] wireless network disconnect
717315,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-06-30 02:10:00,[Dell][Rialto CML] wireless network disconnect
717315,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-06-30 02:10:00,[Dell][Rialto CML] wireless network disconnect
716774,QUANTA COMPUTER INC.,ACER,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-28 18:46:00,"[Acer][Win11][Common] After system reset, launch ICPS and observe it cannot find WiFi AP until restart system. (100%)"
716774,QUANTA COMPUTER INC.,ACER,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-28 18:46:00,"[Acer][Win11][Common] After system reset, launch ICPS and observe it cannot find WiFi AP until restart system. (100%)"
716774,QUANTA COMPUTER INC.,ACER,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-28 18:46:00,"[Acer][Win11][Common] After system reset, launch ICPS and observe it cannot find WiFi AP until restart system. (100%)"
716767,QUANTA COMPUTER INC.,ACER,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-28 18:15:00,[Acer][Win11][Z8F] BT audio HLK test fail (100%)
716767,QUANTA COMPUTER INC.,ACER,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-28 18:15:00,[Acer][Win11][Z8F] BT audio HLK test fail (100%)
716767,QUANTA COMPUTER INC.,ACER,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-28 18:15:00,[Acer][Win11][Z8F] BT audio HLK test fail (100%)
716307,QUANTA COMPUTER INC.,HONOR,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-27 03:03:00,"[Honor][Quanta][H9R][GalileoF][AX201][21H2][BT] [#18397] The PC is installed with dual win11 systems. After waking up from Hibernation, it is found that the bluetooth switch disappears, the bluetooth on devicen manager has a yellow mark"
716307,QUANTA COMPUTER INC.,HONOR,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-27 03:03:00,"[Honor][Quanta][H9R][GalileoF][AX201][21H2][BT] [#18397] The PC is installed with dual win11 systems. After waking up from Hibernation, it is found that the bluetooth switch disappears, the bluetooth on devicen manager has a yellow mark"
716307,QUANTA COMPUTER INC.,HONOR,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-27 03:03:00,"[Honor][Quanta][H9R][GalileoF][AX201][21H2][BT] [#18397] The PC is installed with dual win11 systems. After waking up from Hibernation, it is found that the bluetooth switch disappears, the bluetooth on devicen manager has a yellow mark"
715773,QUANTA COMPUTER INC.,HONOR|NEC,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-23 19:24:00,"[Honor][Quanta][H98Y&H99Y][BohrDR&NobelDR][AX201][22H2][BT] [#18477] After the DUT is connected to the Bluetooth headset, turn on the system's built-in ""recorder"" and record, and find that you need to click the volume bar in the lower right corner of the"
715773,QUANTA COMPUTER INC.,HONOR|NEC,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-23 19:24:00,"[Honor][Quanta][H98Y&H99Y][BohrDR&NobelDR][AX201][22H2][BT] [#18477] After the DUT is connected to the Bluetooth headset, turn on the system's built-in ""recorder"" and record, and find that you need to click the volume bar in the lower right corner of the"
715773,QUANTA COMPUTER INC.,HONOR|NEC,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-06-23 19:24:00,"[Honor][Quanta][H98Y&H99Y][BohrDR&NobelDR][AX201][22H2][BT] [#18477] After the DUT is connected to the Bluetooth headset, turn on the system's built-in ""recorder"" and record, and find that you need to click the volume bar in the lower right corner of the"
715015,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-06-21 05:24:00,"[Huaqin][Lenovo][NB6287A][Intel ADL][SV2][AX201/AX211]After playing online video, the machine turns off bluetooth first, then turns on Bluetooth again, found the headphones no sound.(FR: 3 out of 3 units, 6 out of 9 times)"
715015,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-06-21 05:24:00,"[Huaqin][Lenovo][NB6287A][Intel ADL][SV2][AX201/AX211]After playing online video, the machine turns off bluetooth first, then turns on Bluetooth again, found the headphones no sound.(FR: 3 out of 3 units, 6 out of 9 times)"
715015,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-06-21 05:24:00,"[Huaqin][Lenovo][NB6287A][Intel ADL][SV2][AX201/AX211]After playing online video, the machine turns off bluetooth first, then turns on Bluetooth again, found the headphones no sound.(FR: 3 out of 3 units, 6 out of 9 times)"
714987,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-06-21 03:20:00,[HONORI][HUAQIN][HiggsF][Intel ADL][Intel AX 211][BT][Win11] Bluetooth icon and funtion will be lost and DM not any yang bang. FR:1/100 cycle.
714987,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-06-21 03:20:00,[HONORI][HUAQIN][HiggsF][Intel ADL][Intel AX 211][BT][Win11] Bluetooth icon and funtion will be lost and DM not any yang bang. FR:1/100 cycle.
714987,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-06-21 03:20:00,[HONORI][HUAQIN][HiggsF][Intel ADL][Intel AX 211][BT][Win11] Bluetooth icon and funtion will be lost and DM not any yang bang. FR:1/100 cycle.
714909,"FOXCONN TECHNOLOGY CO., LTD.",ACER|DELL,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-06-21 00:26:00,"[DELL cons/Foxconn/Intel RPL-S] [D13 Tracer RPL] W11,22H2,HLK,TR_RPL_Some Bluetooth HLK tests fail ."
714909,"FOXCONN TECHNOLOGY CO., LTD.",ACER|DELL,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-06-21 00:26:00,"[DELL cons/Foxconn/Intel RPL-S] [D13 Tracer RPL] W11,22H2,HLK,TR_RPL_Some Bluetooth HLK tests fail ."
714909,"FOXCONN TECHNOLOGY CO., LTD.",ACER|DELL,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-06-21 00:26:00,"[DELL cons/Foxconn/Intel RPL-S] [D13 Tracer RPL] W11,22H2,HLK,TR_RPL_Some Bluetooth HLK tests fail ."
714345,PEGATRON CORPORATION,ASUS,title_brand_mismatch,NA,Pegatron Corporation,2022-06-17 01:52:00,[ASUS][Pegatron][ADL-P][Windows 10 21H2] HLK test faile on Bluetooth - UsbScoDataTransportLayer (Development and Integration) with AX201 and AX211
